reference_mode,candidate_mode,prompt_id,max_length,max_error,mean_error,mean_relative_error,top1_match,top10_overlap,kl_ref_to_out
quarot_unfused,fused_quarot,0,16,1.7674560546875,0.2761880159378052,1.0613759756088257,1.0,0.9,0.033655568957328796
quarot_unfused,fused_quarot,0,128,1.7674560546875,0.2761880159378052,1.0613759756088257,1.0,0.9,0.033655568957328796
quarot_unfused,fused_quarot,0,1024,1.7674560546875,0.2761880159378052,1.0613759756088257,1.0,0.9,0.033655568957328796
quarot_unfused,fused_quarot,1,16,1.72509765625,0.2768808901309967,0.9088963270187378,1.0,0.8,0.05168454349040985
quarot_unfused,fused_quarot,1,128,1.72509765625,0.2768808901309967,0.9088963270187378,1.0,0.8,0.05168454349040985
quarot_unfused,fused_quarot,1,1024,1.72509765625,0.2768808901309967,0.9088963270187378,1.0,0.8,0.05168454349040985
quarot_unfused,fused_quarot,2,16,1.7734375,0.2543306052684784,0.8101215958595276,0.0,0.8,0.03511027991771698
quarot_unfused,fused_quarot,2,128,1.7734375,0.2543306052684784,0.8101215958595276,0.0,0.8,0.03511027991771698
quarot_unfused,fused_quarot,2,1024,1.7734375,0.2543306052684784,0.8101215958595276,0.0,0.8,0.03511027991771698
