"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,45,1,148,"void at::native::vectorized_elementwise_kernel<4, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",1,12547173506172989,12547173506177918,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,2,430,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",2,12547173526372736,12547173526376067,0,0,32,0,128,256,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,3,148,"void at::native::vectorized_elementwise_kernel<4, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",3,12547173526559414,12547173526563399,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,4,671,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",4,12547173562047502,12547173562052707,0,0,16,0,128,256,1,1,3584,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,5,229,"void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",5,12547173562153874,12547173562157764,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,6,148,"void at::native::vectorized_elementwise_kernel<4, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",6,12547173562285551,12547173562289394,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,7,688,"hadacore_fallback_fp32_kernel",7,12547173563156457,12547173563161266,0,0,16,0,128,128,1,1,7168,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,8,229,"void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",8,12547173563259209,12547173563263195,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,9,148,"void at::native::vectorized_elementwise_kernel<4, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::float16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",9,12547173563359799,12547173563363694,0,0,16,0,128,256,1,1,1792,1,1
"KERNEL_DISPATCH","Agent 1",1,0,45,10,714,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>)",10,12547173572636615,12547173572640840,0,0,16,0,128,256,1,1,3584,1,1
