reference_mode,candidate_mode,prompt_id,max_length,max_error,mean_error,mean_relative_error,top1_match,top10_overlap,kl_ref_to_out
fp16_hf,fused_quarot,0,16,22.55078125,2.149728775024414,14.865798950195312,0.0,0.0,12.579998016357422
fp16_hf,fused_quarot,0,128,22.55078125,2.149728775024414,14.865798950195312,0.0,0.0,12.579998016357422
fp16_hf,fused_quarot,0,1024,22.55078125,2.149728775024414,14.865798950195312,0.0,0.0,12.579998016357422
fp16_hf,fused_quarot,1,16,13.4296875,2.077258586883545,5.143332481384277,0.0,0.0,4.127110958099365
fp16_hf,fused_quarot,1,128,13.4296875,2.077258586883545,5.143332481384277,0.0,0.0,4.127110958099365
fp16_hf,fused_quarot,1,1024,13.4296875,2.077258586883545,5.143332481384277,0.0,0.0,4.127110958099365
fp16_hf,fused_quarot,2,16,13.0625,2.0257792472839355,5.536892414093018,0.0,0.0,5.036100387573242
fp16_hf,fused_quarot,2,128,13.0625,2.0257792472839355,5.536892414093018,0.0,0.0,5.036100387573242
fp16_hf,fused_quarot,2,1024,13.0625,2.0257792472839355,5.536892414093018,0.0,0.0,5.036100387573242
