batch,context_len,variant,reference,max_error,mean_error,mean_relative_error,top1_match,top10_overlap,kl_ref_to_out
1,4096,fp16_manual,fp16_hf,0.0234375,0.0045162951573729515,0.025510691106319427,1.0,1.0,-1.4198235476214904e-08
1,4096,quarot_unfused,fp16_hf,11.4375,2.046769857406616,8.970943450927734,1.0,0.1,0.7339463233947754
1,4096,fused_quarot,fp16_hf,11.42578125,2.055041790008545,9.280037879943848,1.0,0.1,0.6316975951194763
1,4096,fused_quarot,quarot_unfused,1.0595703125,0.13300761580467224,0.5470932126045227,1.0,0.9,0.00981433130800724
